playerID,coachID,hofID,firstName,lastName,nameNote,nameGiven,nameNick,height,weight,shootCatch,legendsID,ihdbID,hrefID,firstNHL,lastNHL,firstWHA,lastWHA,pos,birthYear,birthMon,birthDay,birthCountry,birthState,birthCity,deathYear,deathMon,deathDay,deathCountry,deathState,deathCity,goals
lanzri01,,,Rick,Lanz,,Rick Roman,,74,203,R,10885,2955,lanzri01,1980,1991,,,D,1961,9,16,Czech Republic,,Karlovy Vary,,,,,,,213
laperda01,,,Daniel,Laperriere,,Daniel Jacques,,73,195,L,10886,2956,laperda01,1992,1995,,,D,1969,3,28,Canada,QC,Laval,,,,,,,100
laperia01,,,Ian,Laperriere,,Ian,,73,200,R,14934,2957,laperia01,1993,2009,,,C,1974,1,19,Canada,QC,Montreal,,,,,,,178
laperja01,laperja01c,laperja01h,Jacques,Laperriere,,Jacques Joseph Hughes,,74,180,L,P198703,2958,laperja01,1962,1973,,,D,1941,11,22,Canada,QC,Rouyn-Noranda,,,,,,,53
lapieca01,,,Camille,Lapierre,,Camille,,70,160,L,,8781,lapieca01,,,1972,1973,D,1951,2,8,Canada,QC,Chicoutimi,,,,,,,152
lapiema01,,,Maxim,Lapierre,,,,74,196,R,20910,62360,lapiema01,2005,2011,,,C,1985,3,29,Canada,QC,St-Leonard,,,,,,,207
laplada01,,,Darryl,Laplante,,Darryl,,72,198,L,10979,19361,laplada01,1997,1999,,,C,1977,3,28,Canada,AB,Calgary,,,,,,,132
lapoicl01,,,Claude,Lapointe,,Claude,,69,188,L,10887,2959,lapoicl01,1990,2003,,,C,1968,10,11,Canada,QC,Lachine,,,,,,,215
lapoigu01,,lapoigu01h,Guy,Lapointe,,Guy Gerard,Pointu,72,205,L,P199301,2960,lapoigu01,1968,1983,,,D,1948,3,18,Canada,QC,Montreal,,,,,,,135
lapoima01,,,Martin,Lapointe,,Martin,The Bulldog,71,215,R,10888,2962,lapoima01,1991,2007,,,R,1973,9,12,Canada,QC,Ville St. Pierre,,,,,,,153
lapoino01,,,Normand,Lapointe,,Normand,,74,175,L,,2963,lapoino01,,,1975,1977,G,1955,8,13,Canada,QC,Laval,,,,,,,201
lapoiri01,,,Rick,Lapointe,,Richard Paul,Jumbo,74,200,L,13308,2964,lapoiri01,1975,1985,,,D,1955,8,2,Canada,BC,Victoria,1999,10,17,,,,39
,lapoiro01c,,Ron,Lapointe,,Ronald,,,,,,2965,lapoiro99c,,,,,,1949,11,12,Canada,QC,Verdun,1992,3,23,,,,242
lappare01,,,Reijo,Lappanen,,,,,,,,,lappare01,,,1978,1978,,,,,,,,,,,,,,11
lappipe01,,,Peter,Lappin,,Peter John,,71,180,R,10891,2969,lappipe01,1989,1991,,,R,1965,12,31,USA,IL,St. Charles,,,,,,,224
laprabe01,,,Benjamin,LaPrairie,,Benjamin,Bun,70,160,R,13310,21408,laprabe01,1936,1936,,,D,1911,10,20,USA,MI,Sault Ste. Marie,1986,4,20,,,,241
lapraed01,,lapraed01h,Edgar,Laprade,,Edgar Louis,Beaver,68,160,R,P199302,2970,lapraed01,1945,1954,,,C,1919,10,10,Canada,ON,Mine Center,,,,,,,230
laraqge01,,,Georges,Laraque,,Georges,,75,243,R,10981,19350,laraqge01,1997,2009,,,R,1976,12,7,Canada,QC,Montreal,,,,,,,141
larioig01,,larioig01h,Igor,Larionov,,Igor,The Professor,69,170,L,P200802,2973,larioig01,1989,2003,,,C,1960,12,3,Russia,,Voskresensk,,,,,,,81
larivga01,,,Garry,Lariviere,,Garry Joseph,Bimbo,72,190,R,13311,2975,larivga01,1979,1982,1974,1978,D,1954,12,6,Canada,ON,St. Catharines,,,,,,,109
larmadr01,,,Drew,Larman,,,,75,195,R,21908,71844,larmadr01,2006,2009,,,C,1985,5,15,USA,NY,Buffalo,,,,,,,27
larmeje01,,,Jeff,Larmer,,Jeffrey,,70,175,L,13312,2977,larmeje01,1981,1985,,,L,1962,11,10,Canada,ON,Peterborough,,,,,,,196
larmest01,,,Steve,Larmer,,Steven Donald,,71,195,L,10895,2978,larmest01,1980,1994,,,R,1961,6,16,Canada,ON,Peterborough,,,,,,,78
laroc01,,,,Larochelle,,,,,,,,,,,,,,G,,,,,,,,,,,,,49
larocde01,,,Denis,Larocque,,Denis,Denny,73,195,L,13314,2980,larocde01,1987,1987,,,D,1967,10,5,Canada,ON,Hawkesbury,,,,,,,9
larocma01,,,Mario,Larocque,,Mario,,74,182,L,14763,20205,larocma01,1998,1998,,,D,1978,4,24,Canada,QC,Montreal,,,,,,,22
larocmi01,,,Michel,Larocque,,Michel Raymond,Bunny,70,200,L,18585,2981,larocmi01,1973,1983,,,G,1952,4,6,Canada,QC,Hull,1992,7,29,Canada,QC,Hull,226
larocmi02,,,Michel,Larocque,,,,71,200,L,18785,27631,larocmi02,2000,2000,,,G,1976,10,3,Germany,,Lahr,,,,,,,107
larocwi01,,,Wildor,Larochelle,,Wildor,,68,158,R,13313,2979,larocwi01,1925,1936,,,R,1906,9,23,Canada,QC,Sorel,1964,3,21,,,,53
larosbo01,,,Bonner,Larose,,Charles,,68,170,R,13315,23692,larosbo01,1925,1925,,,L,1901,2,14,Canada,ON,Ottawa,1961,1,23,,,,191
larosch01,,,Chad,LaRose,,,,70,181,R,21201,55298,larosch01,2005,2011,,,R,1982,3,27,USA,MI,Fraser,,,,,,,256
laroscl01,,,Claude,Larose,,Claude David,,72,180,R,13317,2983,laroscl01,1962,1977,,,R,1943,3,2,Canada,ON,Hearst,,,,,,,250
laroscl02,,,Claude,Larose,,Claude Andre,Rosie,70,175,L,13316,12047,laroscl02,1979,1981,1975,1978,L,1955,5,17,Canada,QC,St. Jean,,,,,,,248
larosco01,,,Cory,Larose,,,,72,191,L,19541,29320,larosco01,2003,2003,,,C,1975,5,14,Canada,NB,Campbellton,,,,,,,129
larosgu01,,,Guy,Larose,,Guy,,69,180,L,10896,2984,larosgu01,1988,1994,,,C,1967,8,31,Canada,QC,Hull,,,,,,,134
larospa01,,,Paul,Larose,,Paul,,68,160,R,,8685,larospa01,,,1972,1974,R,1950,1,11,Canada,QC,Noranda,,,,,,,183
larosra01,,,Ray,Larose,,Raymond,,72,184,L,,10588,larosra01,,,1972,1973,D,1941,11,20,Canada,QC,Waterloo,,,,,,,134
laroupi01,,,Pierre,Larouche,,Pierre R.,Lucky Pierre,71,175,R,13318,2985,laroupi01,1974,1987,,,C,1955,11,16,Canada,QC,Taschereau,,,,,,,111
laroust01,,,Steve,Larouche,,Steven,,72,180,R,10897,2986,laroust01,1994,1995,,,C,1971,4,14,Canada,QC,Rouyn-Noranda,,,,,,,151
larsebr01,,,Brad,Larsen,,Bradley Alexander,,72,210,L,10983,14469,larsebr01,1997,2007,,,L,1977,6,28,Canada,BC,Nakusp,,,,,,,145
larseph01,,,Philip,Larsen,,,,73,183,R,,101280,larseph01,2009,2011,,,D,1989,12,7,Denmark,,Esbjerg,,,,,,,172
larsono01,,,Norm,Larson,,Norman Lyle,,72,175,R,13319,13225,larsono01,1940,1946,,,R,1920,10,13,Canada,SK,Moose Jaw,2001,12,22,,,,252
larsore01,,,Reed,Larson,,Reed David,,72,195,R,13320,2990,larsore01,1976,1989,,,D,1956,7,30,USA,MN,Minneapolis,,,,,,,173
larssad01,,,Adam,Larsson,,,,75,200,,,,larssad01,2011,2011,,,D,1992,11,12,,,,,,,,,,260
larsscu01,,,Curt,Larsson,,Curt,,71,171,L,,10550,larsscu01,,,1974,1976,G,1944,12,11,Sweden,,Nykoping,,,,,,,49
lartety01,,,Tyler,Larter,,Tyler,,70,185,L,10901,2991,lartety01,1989,1989,,,C,1968,3,12,Canada,PE,Charlottetown,,,,,,,98
larwado01,,,Don,Larway,,Donald John,,73,192,R,,2992,larwado01,,,1974,1978,R,1954,2,2,Canada,MB,Oak Lake,,,,,,,85
lasakja01,,,Jan,Lasak,,,,73,200,L,19311,45125,lasakja01,2001,2002,,,G,1979,4,10,Slovakia,,Zvolen,,,,,,,72
lashoma01,,,Matt,Lashoff,,,,74,204,L,21641,76834,lashoma01,2006,2010,,,D,1986,9,29,USA,NY,Albany,,,,,,,119
laskoga01,,,Gary,Laskowski,,Gary,,73,175,L,18586,2993,laskoga01,1982,1983,,,G,1959,6,6,Canada,ON,Ottawa,,,,,,,253
latalji01,,,Jiri,Latal,,Jiri,,72,190,L,13321,2994,latalji01,1989,1991,,,D,1967,2,2,Czech Republic,,Olomouc,,,,,,,6
latengu01,,,Guillaume,Latendresse,,,,74,229,L,21664,73285,latengu01,2006,2011,,,R,1987,5,24,Canada,QC,Ste-Catherine,,,,,,,228
latosja01,,,James,Latos,,James,Knuckles,73,200,R,13322,2996,latosja01,1988,1988,,,R,1966,1,4,Canada,SK,Wakaw,,,,,,,237
latreph01,,,Phil,Latreille,,Philip J.,,70,185,R,13323,10754,latreph01,1960,1960,,,R,1938,4,22,Canada,QC,Montreal,,,,,,,158
lattada01,,,David,Latta,,David Allan,,73,190,L,10902,2997,lattada01,1985,1990,,,L,1967,1,3,Canada,ON,Thunder Bay,,,,,,,2
laudema01,,,Martin,Lauder,,William Thomas Martin,Marty/Harry,66,165,L,13324,21921,laudema01,1927,1927,,,D,1907,1,26,Canada,ON,Durham,1959,9,6,Canada,ON,Durham,123
lauenmi01,,,Mike,Lauen,,Michael Arthur,,73,185,R,13325,8823,lauenmi01,1983,1983,,,R,1961,2,9,USA,MN,Edina,,,,,,,136
lauerbr01,,,Brad,Lauer,,Bradley R.,,72,195,L,10903,2998,lauerbr01,1986,1995,,,L,1966,10,27,Canada,SK,Humboldt,,,,,,,182
laughcr01,,,Craig,Laughlin,,Craig Alan,,72,190,R,13326,2999,laughcr01,1981,1988,,,R,1957,9,19,Canada,ON,Toronto,,,,,,,126
laughmi01,,,Mike,Laughton,,Michael Frederick,,74,185,L,13327,3000,laughmi01,1967,1970,1972,1974,C,1944,2,21,Canada,BC,Nelson,,,,,,,196
laukkja01,,,Janne,Laukkanen,,Janne,,72,196,L,10904,3001,laukkja01,1994,2002,,,D,1970,3,19,Finland,,Lahti,,,,,,,33
lauredo01,,,Don,Laurence,,Donald Gray,Red,69,175,R,13328,3002,lauredo01,1978,1979,,,C,1957,6,27,Canada,ON,Galt,,,,,,,246
lauspa01,,,Paul,Laus,,Paul,,73,215,R,10905,3005,lauspa01,1993,2001,,,D,1970,9,26,Canada,ON,Beamsville,,,,,,,202
lavaljo01,,,Jordan,LaVallee,,,,75,220,L,21734,70650,lavaljo01,2007,2008,,,L,1986,5,11,USA,OR,Corvallis,,,,,,,56
lavalke01,,,Kevin,LaVallee,,Kevin A.,,68,180,L,13329,8838,lavalke01,1980,1986,,,L,1961,9,16,Canada,ON,Sudbury,,,,,,,184
lavarma01,,,Mark,LaVarre,,Mark J.,,71,170,R,13330,2878,lavarma01,1985,1987,,,R,1965,2,21,USA,IL,Evanston,,,,,,,83
lavenbr01,,,Brian,Lavender,,Brian James,,72,174,L,13331,3010,lavenbr01,1971,1974,1975,1975,L,1947,4,20,Canada,AB,Edmonton,,,,,,,255
laviger01,,,Eric,Lavigne,,Eric,,75,195,L,10906,3011,laviger01,1994,1994,,,D,1972,11,4,Canada,QC,Victoriaville,,,,,,,54
lavioja01,lavioja01c,lavioja01h,Jack,Laviolette,,John Baptiste,,71,170,R,P196212,3013,lavioja01,1917,1917,,,D,1879,7,27,Canada,ON,Belleville,1960,1,9,,,,17
laviope01,laviope01c,,Peter,Laviolette,,Peter,,74,200,L,10907,3012,laviope01,1988,1988,,,D,1964,12,7,USA,MA,Franklin,,,,,,,205
lavoido01,,,Dominic,Lavoie,,Dominic,The Hammer,74,205,R,10909,3014,lavoido01,1988,1993,,,D,1967,11,21,Canada,QC,Montreal,,,,,,,164
lavrevl01,,,Vladimir,Lavrentiev,,,,,,,,,lavrevl01,,,1977,1977,R,,,,,,,,,,,,,56
lawki01,,,Kirby,Law,,,,73,185,R,19260,28690,lawki01,2000,2003,,,R,1977,3,11,Canada,MB,McCreary,,,,,,,112
lawlepa01,,,Paul,Lawless,,Paul,,71,185,L,13333,3017,lawlepa01,1982,1989,,,L,1964,7,2,Canada,ON,Scarborough,,,,,,,257
lawrema01,,,Mark,Lawrence,,Mark James,,76,215,R,10910,3019,lawrema01,1994,2000,,,R,1972,1,27,Canada,ON,Burlington,,,,,,,29
lawsoda01,,,Danny,Lawson,,Daniel Michael,,71,180,R,13334,3020,lawsoda01,1967,1971,1972,1976,R,1947,10,30,Canada,ON,Toronto,,,,,,,157
lawsona01,,,Nathan,Lawson,,,,74,191,,,,lawsona01,2010,2010,,,G,1983,9,29,Canada,AB,Calgary,,,,,,,176
lawtobr01,,,Brian,Lawton,,Brian R.,,72,180,L,10911,3021,lawtobr01,1983,1992,,,L,1965,6,29,USA,NJ,New Brunswick,,,,,,,48
laxdade01,,,Derek,Laxdal,,Derek,,73,175,R,10912,3022,laxdade01,1984,1990,,,R,1966,2,21,Canada,MB,Gimli,,,,,,,42
laxtogo01,,,Gord,Laxton,,Gordon,,70,195,L,18587,6457,laxtogo01,1975,1978,,,G,1955,3,16,Canada,QC,Montreal,,,,,,,43
laycoha01,laycoha01c,,Hal,Laycoe,,Harold Richardson,,74,185,L,13335,3024,laycoha01,1945,1955,,,D,1922,6,23,Canada,SK,Sutherland,1997,4,29,,,,147
lazarje01,,,Jeff,Lazaro,,Jeffrey Adam,,70,180,L,10915,3027,lazarje01,1990,1992,,,L,1968,3,21,USA,MA,Waltham,,,,,,,221
leachja01,,,Jamie,Leach,,William,,73,205,R,10916,3039,leachja01,1989,1993,,,R,1969,8,25,Canada,MB,Winnipeg,,,,,,,148
leachja02,,,Jay,Leach,,Jay Christopher,,76,220,L,16810,35553,leachja02,2005,2010,,,D,1979,9,2,USA,NY,Syracuse,,,,,,,160
leachla01,,,Larry,Leach,,Lawrence Raymond,,74,175,L,13336,10634,leachla01,1958,1961,,,C,1936,6,18,Canada,SK,Lloydminster,,,,,,,79
leachre01,,,Reggie,Leach,,Reginald Joseph,The Riverton Rifle,72,180,R,13337,3042,leachre01,1970,1982,,,R,1950,4,23,Canada,MB,Riverton,,,,,,,177
leachst01,,,Stephen,Leach,,Stephen,,71,197,R,10917,3043,leachst01,1985,1999,,,R,1966,1,16,USA,MA,Cambridge,,,,,,,87
,,leadeal01h,Al,Leader,,George Alfred,,,,,B196901,,,,,,,,1903,12,4,Canada,MB,Barnsley,1982,5,8,,,,201
leahypa01,,,Patrick,Leahy,,Patrick Daniel,,75,200,R,16812,33827,leahypa01,2003,2006,,,L,1979,6,9,USA,MA,Brighton,,,,,,,159
leaviji01,,,Jim,Leavins,,James T.,,71,185,L,13339,6909,leaviji01,1985,1986,,,D,1960,7,28,Canada,SK,Dinsmore,,,,,,,78
lebdabr01,,,Brett,Lebda,,,,69,195,L,21236,55640,lebdabr01,2005,2011,,,D,1982,1,15,USA,IL,Buffalo Grove,,,,,,,123
lebeapa01,,,Patrick,Lebeau,,Patrick,,70,172,L,10919,3047,lebeapa01,1990,1998,,,L,1970,3,17,Canada,QC,St. Jerome,,,,,,,114
lebeast01,,,Stephan,Lebeau,,Stephan,,70,173,R,10920,3048,lebeast01,1988,1994,,,C,1968,2,28,Canada,QC,St. Jerome,,,,,,,94
,,lebelro01h,Robert,Lebel,,,Bob,,,,B197001,,,,,,,,1905,9,21,Canada,QC,Quebec City,1999,9,20,,,,91
leblaal01,,,Alex,Leblanc,,Alexandre,,,,,,,,,,,,G,,,,,,,,,,,,,43
leblafe01,,,Fern,LeBlanc,,Fernand,,69,170,L,13340,8535,leblafe01,1976,1978,,,C,1956,1,12,Canada,QC,Baie Comeau,,,,,,,109
leblajo01,,,John,LeBlanc,,Jean Glenn,,73,190,L,10921,3032,leblajo01,1986,1994,,,L,1964,1,21,Canada,NB,Campbellton,,,,,,,25
leblajp01,,,J.P.,LeBlanc,,Jean Paul,,70,170,L,13341,3056,leblajp01,1968,1978,1972,1975,C,1946,10,20,Canada,QC,South Durham,,,,,,,45
leblalo01,,,Louis,Leblanc,,,,72,184,,,,leblalo01,2011,2011,,,C,1991,1,26,,,,,,,,,,139
leblara01,,,Ray,LeBlanc,,Raymond J.,,70,170,R,18316,3033,leblara01,1991,1991,,,G,1964,10,24,USA,MA,Fitchburg,,,,,,,184
leboupe01,,,Peter,LeBoutillier,,Peter,,73,190,R,14999,21472,leboupe01,1996,1997,,,R,1975,1,11,Canada,MB,Minnedosa,,,,,,,172
lebrual01,,,Al,LeBrun,,Albert Ivan,,72,185,R,13342,3059,lebrual01,1960,1965,,,D,1940,12,1,Canada,ON,Timmins,,,,,,,110
lecaibi01,,,Bill,Lecaine,,William Joseph,,72,172,L,13343,10476,lecaibi01,1968,1968,,,L,1940,3,11,Canada,SK,Moose Jaw,,,,,,,72
lecavvi01,,,Vincent,Lecavalier,,Vincent,,76,223,L,16816,26809,lecavvi01,1998,2011,,,C,1980,4,21,Canada,QC,Ile Bizard,,,,,,,199
leclaja01,,,Jack,LeClair,,John Louis,,70,150,L,13344,3035,leclaja01,1954,1956,,,R,1929,5,30,Canada,QC,Quebec,,,,,,,51
leclajo01,,,John,LeClair,,John Clark,,75,226,L,10923,3036,leclajo01,1990,2006,,,L,1969,7,5,USA,VT,St. Albans,,,,,,,224
leclapa01,,,Pascal,Leclaire,,,,74,200,L,20220,43875,leclapa01,2003,2010,,,G,1982,11,7,Canada,QC,Repentigny,,,,,,,123
leclemi01,,,Mike,Leclerc,,Michael,,74,208,L,10990,19359,leclemi01,1996,2005,,,L,1976,11,10,Canada,MB,Winnipeg,,,,,,,12
leclere01,,,Rene,Leclerc,,Renald,,71,165,R,13345,10826,leclere01,1968,1970,1972,1978,R,1947,11,12,Canada,QC,Ville de Vanier,,,,,,,9
lecuydo01,,,Doug,Lecuyer,,Douglas J.,,69,180,L,13346,3062,lecuydo01,1978,1982,,,L,1958,3,10,Canada,AB,Wainwright,,,,,,,14
leddyni01,,,Nick,Leddy,,,,71,179,,,,leddyni01,2010,2011,,,D,1991,3,20,USA,MN,Eden Prairie,,,,,,,217
ledinpe01,,,Per,Ledin,,,,72,194,L,22883,47259,ledinpe01,2008,2008,,,L,1978,9,14,Sweden,,Lulea,,,,,,,208
ledinwa01,,,Walt,Ledingham,,Walter Norman,,71,180,L,13347,6641,ledinwa01,1972,1976,,,L,1950,10,26,Canada,SK,Midale,,,,,,,100
leducal01,,,Albert,Leduc,,Albert J.,Battleship,69,180,R,13348,3064,leducal01,1925,1934,,,D,1902,11,22,Canada,QC,Valleyfield,1990,7,31,,,,4
leducbo01,leducbo01c,,Bob,Leduc,,Robert Joseph,,70,185,L,,3065,leducbo01,,,1972,1974,C/L,1944,5,24,Canada,ON,Sudbury,,,,,,,136
leduced01,,,Edgar,Leduc,,Edgar,,66,150,L,,,,,,,,L,1888,2,4,Canada,QC,Valleyfield,,,,,,,15
leducri01,,,Rich,LeDuc,,Richard Henri,,71,170,L,13349,3066,leducri01,1972,1980,1974,1978,C,1951,8,24,Canada,QC,Ile Perot,,,,,,,216
ledyagr01,,,Grant,Ledyard,,Grant S.,Granville,74,195,L,10924,3067,ledyagr01,1984,2001,,,D,1961,11,19,Canada,MB,Winnipeg,,,,,,,160
leebbr01,,,Brad,Leeb,,Bradley,,71,187,L,19553,28823,leebbr01,1999,2003,,,R,1979,8,27,Canada,AB,Red Deer,,,,,,,170
leebgr01,,,Greg,Leeb,,,,69,165,L,17016,26823,leebgr01,2000,2000,,,C,1977,5,31,Canada,AB,Red Deer,,,,,,,257
leebo01,,,Bobby,Lee,,Robert P.,,70,165,L,13350,28469,leebo01,1942,1942,,,C,1911,12,28,Canada,QC,Verdun,1974,12,31,,,,233
leebr01,,,Brian,Lee,,,,74,202,R,21628,83000,leebr01,2007,2011,,,D,1987,3,26,USA,ND,Fargo,,,,,,,106
leeed01,,,Edward,Lee,,Edward Hubert,,74,180,R,13351,9207,leeed01,1984,1984,,,R,1961,12,17,USA,RI,Mount Bristol,,,,,,,87
leemaga01,,,Gary,Leeman,,Gary,,71,175,R,10925,3070,leemaga01,1982,1996,,,R,1964,2,19,Canada,ON,Toronto,,,,,,,32
leepe01,,,Peter,Lee,,Peter John,,69,180,R,13352,3069,leepe01,1977,1982,,,R,1956,1,2,England,,Ellesmere,,,,,,,93
leetcbr01,,leetcbr01h,Brian,Leetch,,Brian Joseph,,72,185,L,P200902,3071,leetcbr01,1987,2005,,,D,1968,3,3,USA,TX,Corpus Christi,,,,,,,77
lefebgu01,,,Guillaume,Lefebvre,,,,73,202,L,19785,43845,lefebgu01,2001,2009,,,L,1981,5,7,Canada,QC,Amos,,,,,,,97
lefebpa01,,,Patrice,Lefebvre,,Patrice,,66,160,L,19276,3076,lefebpa01,1998,1998,,,R,1967,6,28,Canada,QC,Montreal,,,,,,,202
lefebsy01,,,Sylvain,Lefebvre,,Sylvain,,74,205,L,10927,3077,lefebsy01,1989,2002,,,D,1967,10,14,Canada,QC,Richmond,,,,,,,86
leflebr01,,,Bryan,Lefley,,Bryan Andrew,,72,195,R,13353,3078,leflebr01,1972,1977,,,D,1948,10,18,Canada,MB,Grosse Isle,1997,10,28,Italy,,Bolzano,125
leflech01,,,Chuck,Lefley,,Charles Thomas,,74,185,L,13354,3079,leflech01,1970,1980,,,C,1950,1,20,Canada,MB,Winnipeg,,,,,,,39
legacma01,,,Manny,Legace,,Emmanuel Fernandez,,69,204,L,18372,3081,legacma01,1998,2009,,,G,1973,2,4,Canada,ON,Alliston,,,,,,,234
,legergi01c,,Gilles,Leger,,Gilles,,,,,,61621,legergi99c,,,,,,1941,7,16,Canada,ON,Cornwall,,,,,,,112
legerro01,,,Roger,Leger,,Roger,,71,200,R,13355,12098,legerro01,1943,1949,,,D,1919,3,26,Canada,QC,L'Annonciation,1965,4,7,,,,165
leggeba01,,,Barry,Legge,,Barry Graham,,72,186,L,13356,7425,leggeba01,1979,1981,1974,1978,D,1954,10,22,Canada,MB,Winnipeg,,,,,,,190
leggera01,,,Randy,Legge,,Randall Norman,,71,184,R,13357,10542,leggera01,1972,1972,1974,1976,D,1945,12,16,Canada,ON,Newmarket,,,,,,,245
legricl01,,,Claude,Legris,,CLaude,,69,160,L,18589,6602,legricl01,1980,1981,,,G,1956,11,6,Canada,QC,Verdun,,,,,,,223
legwada01,,,David,Legwand,,David,,74,190,L,16818,31823,legwada01,1998,2011,,,C,1980,8,17,USA,MI,Detroit,,,,,,,212
lehmahu01,lehmahu01c,lehmahu01h,Hugh,Lehman,,Frederick Hugh,Old Eagle Eyes,68,168,L,P195813,3085,lehmahu01,1926,1927,,,G,1885,10,27,Canada,ON,Pembroke,1961,4,8,,,,210
lehmasc01,,,Scott,Lehman,,,,73,200,L,21334,71882,lehmasc01,2008,2008,,,D,1986,1,5,Canada,ON,Windsor,,,,,,,86
lehmato01,,,Tommy,Lehman,,Tommy,,73,185,L,13358,6328,lehmato01,1987,1989,,,C,1964,2,3,Sweden,,Solna,,,,,,,31
lehnero01,,,Robin,Lehner,,,,75,220,,,,lehnero01,2010,2011,,,G,1991,7,24,Sweden,,Goteborg,,,,,,,206
lehouya01,,,Yanick,Lehoux,,,,73,200,R,19641,43828,lehouya01,2005,2006,,,C,1982,4,8,Canada,QC,Montreal,,,,,,,36
lehtije01,,,Jere,Lehtinen,,Jere,,72,192,R,10930,3088,lehtije01,1995,2009,,,R,1973,6,24,Finland,,Espoo,,,,,,,220
lehtoan01,,,Antero,Lehtonen,,Antero,,72,185,L,13360,7353,lehtoan01,1979,1979,,,L,1954,4,12,Finland,,Tampere,,,,,,,99
lehtoka01,,,Kari,Lehtonen,,,,76,205,L,20587,50538,lehtoka01,2003,2011,,,G,1983,11,16,Finland,,Helsinki,,,,,,,187
lehtomi01,,,Mikko,Lehtonen,,,,73,194,L,20443,56043,lehtomi01,2006,2006,,,D,1978,6,12,Finland,,Oulu,,,,,,,115
lehtomi02,,,Mikko,Lehtonen,,,,75,196,R,21701,87863,lehtomi02,2008,2009,,,R,1987,4,1,Finland,,Espoo,,,,,,,199
lehtope01,,,Petteri,Lehto,,Petteri,,72,175,L,13359,35143,lehtope01,1984,1984,,,D,1961,3,13,Finland,,Turku,,,,,,,176
lehtope02,,,Petti,Lehtonen,,,,,,,,,lehtope02,,,1978,1978,,,,,,,,,,,,,,100
lehvohe01,,,Henri,Lehvonen,,Henri,Hank,71,200,L,13361,10422,lehvohe01,1974,1974,,,D,1950,8,26,Canada,ON,Sarnia,,,,,,,55
leiered01,,,Edward,Leier,,Edward,,71,175,R,13362,12071,leiered01,1949,1950,,,C,1927,11,3,Canada,,,,,,,,,92
leighmi01,,,Michael,Leighton,,,,75,186,L,19254,42501,leighmi01,2002,2010,,,G,1981,5,19,Canada,ON,Petrolia,,,,,,,16
leinomi01,,,Mikko,Leinonen,,Mikko Simo Yrjana,,72,175,L,13363,3090,leinomi01,1981,1984,,,C,1955,7,15,Finland,,Tampere,,,,,,,252
leinovi01,,,Ville,Leino,,,,72,182,L,22652,70492,leinovi01,2008,2011,,,L,1983,10,6,Finland,,Savonlinna,,,,,,,15
leitebo01,,,Bobby,Leiter,,Robert Edward,Knobby,69,175,L,13364,3092,leitebo01,1962,1975,1975,1975,C,1941,3,22,Canada,MB,Winnipeg,,,,,,,232
leiteke01,,,Ken,Leiter,,Kenneth,,73,195,L,13365,3093,leiteke01,1984,1989,,,D,1961,4,19,USA,MI,Detroit,,,,,,,58
lemaija01,lemaija01c,lemaija01h,Jacques,Lemaire,,Jacques Gerard,,70,180,L,P198402,3095,lemaija01,1967,1978,,,C,1945,9,7,Canada,QC,LaSalle,,,,,,,200
lemaymo01,,,Moe,Lemay,,Maurice,,71,185,L,13367,3097,lemaymo01,1981,1988,,,L,1962,2,18,Canada,SK,Saskatoon,,,,,,,149
lemelja01,,,Jacques,Lemelin,,Jacques,,70,165,L,,11902,lemelja01,,,1972,1972,G,1949,11,11,Canada,QC,Quebec City,,,,,,,260
lemelre01,,,Reggie,Lemelin,,Rejean M.,,71,170,L,18319,3100,lemelre01,1978,1992,,,G,1954,11,19,Canada,QC,Quebec City,,,,,,,22
lemelro01,,,Roger,Lemelin,,Roger Marcel,,75,215,R,13368,6648,lemelro01,1974,1977,,,D,1954,2,6,Canada,ON,Iroquois Falls,,,,,,,130
lemieal01,,,Alain,Lemieux,,Alain,,72,185,L,13369,6889,lemieal01,1981,1986,,,C,1961,5,24,Canada,QC,Montreal,,,,,,,161
lemiebo01,,,Bob,Lemieux,,Robert Lynne,,73,195,L,13370,10672,lemiebo01,1967,1967,,,D,1944,12,16,Canada,QC,Montreal,,,,,,,154
lemiecl01,,,Claude,Lemieux,,Claude Percy,,73,227,R,10932,3102,lemiecl01,1983,2008,,,R,1965,7,16,Canada,QC,Buckingham,,,,,,,240
lemieja01,,,Jacques,Lemieux,,Jacques Leonard,,74,190,R,13371,10069,lemieja01,1967,1969,,,D,1943,4,8,Canada,QC,Matane,,,,,,,238
lemieje01,,,Jean,Lemieux,,Jean Louis,,73,180,R,13372,3103,lemieje01,1973,1977,,,D,1952,5,31,Canada,QC,Rouyn-Noranda,,,,,,,46
lemiejo01,,,Jocelyn,Lemieux,,Jocelyn,,71,220,L,10933,3104,lemiejo01,1986,1997,,,R,1967,11,18,Canada,QC,Mont-Laurier,,,,,,,107
lemiema01,,lemiema01h,Mario,Lemieux,,Mario,The Magnificent,76,230,R,P199701,3105,lemiema01,1984,2005,,,C,1965,10,5,Canada,QC,Montreal,,,,,,,181
lemiere01,,,Real,Lemieux,,Real Gaston,Frenchy/One Punch,71,180,L,13373,3106,lemiere01,1966,1973,,,L,1945,1,3,Canada,QC,Victoriaville,1975,10,24,,,,95
lemieri01,,,Rich,Lemieux,,Richard Bernard,,68,155,L,13374,3107,lemieri01,1971,1975,1976,1976,C,1951,4,19,Canada,QC,Temiscamingue,,,,,,,198
